game_id,ply,url_ply,move,color,clock,eval,type_of_mistake,end_opening
"nxLrvJ2k",1,"https://lichess.org/nxLrvJ2k#1","e4","white",30003,18,,0
"nxLrvJ2k",2,"https://lichess.org/nxLrvJ2k#2","c5","black",30003,24,,0
"nxLrvJ2k",3,"https://lichess.org/nxLrvJ2k#3","Nf3","white",29891,20,,0
"nxLrvJ2k",4,"https://lichess.org/nxLrvJ2k#4","Nc6","black",29923,30,,0
"nxLrvJ2k",5,"https://lichess.org/nxLrvJ2k#5","d4","white",29723,27,,0
"nxLrvJ2k",6,"https://lichess.org/nxLrvJ2k#6","cxd4","black",29587,27,,0
"nxLrvJ2k",7,"https://lichess.org/nxLrvJ2k#7","Nxd4","white",29723,21,,0
"nxLrvJ2k",8,"https://lichess.org/nxLrvJ2k#8","Nf6","black",29251,19,,0
"nxLrvJ2k",9,"https://lichess.org/nxLrvJ2k#9","Nxc6","white",29419,-7,,0
"nxLrvJ2k",10,"https://lichess.org/nxLrvJ2k#10","bxc6","black",29051,4,,0
"nxLrvJ2k",11,"https://lichess.org/nxLrvJ2k#11","Nc3","white",29371,0,,0
"nxLrvJ2k",12,"https://lichess.org/nxLrvJ2k#12","e5","black",28627,0,,0
"nxLrvJ2k",13,"https://lichess.org/nxLrvJ2k#13","Bg5","white",28971,-26,,0
"nxLrvJ2k",14,"https://lichess.org/nxLrvJ2k#14","Be7","black",27395,-15,,0
"nxLrvJ2k",15,"https://lichess.org/nxLrvJ2k#15","Bd3","white",27947,-25,,0
"nxLrvJ2k",16,"https://lichess.org/nxLrvJ2k#16","h6","black",27187,-23,,0
"nxLrvJ2k",17,"https://lichess.org/nxLrvJ2k#17","Be3","white",27619,-53,,0
"nxLrvJ2k",18,"https://lichess.org/nxLrvJ2k#18","d5","black",26443,-41,,0
"nxLrvJ2k",19,"https://lichess.org/nxLrvJ2k#19","exd5","white",26627,-157,"Mistake",0
"nxLrvJ2k",20,"https://lichess.org/nxLrvJ2k#20","cxd5","black",26291,-148,,0
"nxLrvJ2k",21,"https://lichess.org/nxLrvJ2k#21","Bb5+","white",25979,-142,,0
"nxLrvJ2k",22,"https://lichess.org/nxLrvJ2k#22","Bd7","black",25475,-86,,0
"nxLrvJ2k",23,"https://lichess.org/nxLrvJ2k#23","Bxd7+","white",23571,-99,,0
"nxLrvJ2k",24,"https://lichess.org/nxLrvJ2k#24","Qxd7","black",25283,-107,,0
"nxLrvJ2k",25,"https://lichess.org/nxLrvJ2k#25","Bd2","white",22219,-200,"Inaccuracy",1
"nxLrvJ2k",26,"https://lichess.org/nxLrvJ2k#26","d4","black",23539,-203,,0
"nxLrvJ2k",27,"https://lichess.org/nxLrvJ2k#27","Ne2","white",21715,-210,,0
"nxLrvJ2k",28,"https://lichess.org/nxLrvJ2k#28","O-O","black",20931,-211,,0
"nxLrvJ2k",29,"https://lichess.org/nxLrvJ2k#29","O-O","white",21219,-201,,0
"nxLrvJ2k",30,"https://lichess.org/nxLrvJ2k#30","Rab8","black",19931,-186,,0
"nxLrvJ2k",31,"https://lichess.org/nxLrvJ2k#31","b3","white",20515,-185,,0
"nxLrvJ2k",32,"https://lichess.org/nxLrvJ2k#32","Ba3","black",19459,-125,"Inaccuracy",0
"nxLrvJ2k",33,"https://lichess.org/nxLrvJ2k#33","Bc1","white",20179,-200,"Inaccuracy",0
"nxLrvJ2k",34,"https://lichess.org/nxLrvJ2k#34","Bb4","black",18803,-146,,0
"nxLrvJ2k",35,"https://lichess.org/nxLrvJ2k#35","a3","white",19691,-190,,0
"nxLrvJ2k",36,"https://lichess.org/nxLrvJ2k#36","Bc3","black",18347,142,"Blunder",0
"nxLrvJ2k",37,"https://lichess.org/nxLrvJ2k#37","Nxc3","white",18931,149,,0
"nxLrvJ2k",38,"https://lichess.org/nxLrvJ2k#38","dxc3","black",18235,134,,0
"nxLrvJ2k",39,"https://lichess.org/nxLrvJ2k#39","Qf3","white",17083,-16,"Mistake",0
"nxLrvJ2k",40,"https://lichess.org/nxLrvJ2k#40","Rfc8","black",17275,176,"Blunder",0
"nxLrvJ2k",41,"https://lichess.org/nxLrvJ2k#41","Rd1","white",16771,48,"Mistake",0
"nxLrvJ2k",42,"https://lichess.org/nxLrvJ2k#42","Qe6","black",16019,43,,0
"nxLrvJ2k",43,"https://lichess.org/nxLrvJ2k#43","Qd3","white",14867,-3,,0
"nxLrvJ2k",44,"https://lichess.org/nxLrvJ2k#44","Qb6","black",12683,79,"Inaccuracy",0
"nxLrvJ2k",45,"https://lichess.org/nxLrvJ2k#45","Be3","white",14187,95,,0
"nxLrvJ2k",46,"https://lichess.org/nxLrvJ2k#46","Qc7","black",11619,154,"Inaccuracy",0
"nxLrvJ2k",47,"https://lichess.org/nxLrvJ2k#47","Qd6","white",13091,76,"Inaccuracy",0
"nxLrvJ2k",48,"https://lichess.org/nxLrvJ2k#48","Qxd6","black",9467,175,"Inaccuracy",0
"nxLrvJ2k",49,"https://lichess.org/nxLrvJ2k#49","Rxd6","white",12811,177,,0
"nxLrvJ2k",50,"https://lichess.org/nxLrvJ2k#50","Rd8","black",8083,241,"Inaccuracy",0
"nxLrvJ2k",51,"https://lichess.org/nxLrvJ2k#51","Rad1","white",12211,233,,0
"nxLrvJ2k",52,"https://lichess.org/nxLrvJ2k#52","Rxd6","black",6939,254,,0
"nxLrvJ2k",53,"https://lichess.org/nxLrvJ2k#53","Rxd6","white",12067,251,,0
"nxLrvJ2k",54,"https://lichess.org/nxLrvJ2k#54","a5","black",6251,277,,0
"nxLrvJ2k",55,"https://lichess.org/nxLrvJ2k#55","h3","white",11795,223,,0
"nxLrvJ2k",56,"https://lichess.org/nxLrvJ2k#56","Ne8","black",5467,292,"Inaccuracy",0
"nxLrvJ2k",57,"https://lichess.org/nxLrvJ2k#57","Rc6","white",11523,271,,0
"nxLrvJ2k",58,"https://lichess.org/nxLrvJ2k#58","f5","black",4883,271,,0
"nxLrvJ2k",59,"https://lichess.org/nxLrvJ2k#59","Rxc3","white",10891,254,,0
"nxLrvJ2k",60,"https://lichess.org/nxLrvJ2k#60","Nd6","black",4435,296,,0
"nxLrvJ2k",61,"https://lichess.org/nxLrvJ2k#61","Rc5","white",9811,228,,0
"nxLrvJ2k",62,"https://lichess.org/nxLrvJ2k#62","f4","black",3803,255,,0
"nxLrvJ2k",63,"https://lichess.org/nxLrvJ2k#63","Bc1","white",9459,255,,0
"nxLrvJ2k",64,"https://lichess.org/nxLrvJ2k#64","Ne4","black",3635,444,"Mistake",0
"nxLrvJ2k",65,"https://lichess.org/nxLrvJ2k#65","Rxe5","white",8547,428,,0
"nxLrvJ2k",66,"https://lichess.org/nxLrvJ2k#66","Rd8","black",3555,476,,0
"nxLrvJ2k",67,"https://lichess.org/nxLrvJ2k#67","Bxf4","white",7547,462,,0
"nxLrvJ2k",68,"https://lichess.org/nxLrvJ2k#68","Rd1+","black",2435,467,,0
"nxLrvJ2k",69,"https://lichess.org/nxLrvJ2k#69","Kh2","white",7435,466,,0
"nxLrvJ2k",70,"https://lichess.org/nxLrvJ2k#70","Nxf2","black",2347,468,,0
"nxLrvJ2k",71,"https://lichess.org/nxLrvJ2k#71","Rxa5","white",6155,462,,0
"nxLrvJ2k",72,"https://lichess.org/nxLrvJ2k#72","Rd2","black",1203,647,"Inaccuracy",0
"nxLrvJ2k",73,"https://lichess.org/nxLrvJ2k#73","Bxd2","white",6017,633,,0
